open,high,low,close,volume,ticker,date,ret_1d,ret_3d,ret_5d,sma5,sma10,sma20,ema12,ema26,macd,macd_signal,macd_hist,rsi14,bb_upper,bb_lower,bb_pct,vol5,vol20,vol_ratio,dist_sma5,dist_sma20,above_sma5,above_sma20,sma5_above_sma20,day_of_week,month,is_monday,is_friday,price_change_1d,label_1d,price_change_3d,label_3d,price_change_5d,label_5d,sentiment_score,sentiment_label,ticker_enc
305.67739809365116,311.2341070358109,305.3176276402165,310.7344055175781,21955200,GOOGL,2026-03-17,0.01754159974009184,0.02427946355962929,0.012636795267984446,306.0192138671875,304.44866638183595,306.3082672119141,306.2264993388238,309.25387479402644,-3.027375455202616,-3.9759017792044,0.9485263240017838,48.188428118623165,315.18487294315224,297.4316614806759,0.749314796608486,0.013388971819227108,0.014927470508280352,0.7227719822487106,0.015408155556000586,0.014449947257224672,1,1,0,1,3,0,0,-1.0389,0,-3.1905,0,-6.5869,0,0.0474,neutral,4
309.0853604878573,312.28346234614037,306.74676108497374,307.5063171386719,20009800,GOOGL,2026-03-18,-0.010388577259506704,0.017897308448623805,-0.0032718911148822416,305.81732788085935,304.9257019042969,306.536799621582,306.4233943849543,309.124426078815,-2.7010316938607275,-3.720927762135666,1.0198960682749383,50.56842658018499,315.28218610488415,297.7914131382799,0.5554302270337371,0.014383667280608269,0.0151465593170937,0.6680450589377878,0.005522869712832365,0.0031628095494137054,1,1,0,2,3,0,0,-0.182,0,-1.8298,0,-5.447,0,0.0511,neutral,4
303.8285227221892,307.8760927647981,302.16951004441273,306.9466552734375,25075800,GOOGL,2026-03-19,-0.0018200011968599883,0.00513810217303301,0.011793833647795404,306.53290405273435,305.57147827148435,306.76131744384764,306.5038960601056,308.96310972286113,-2.4592136627555305,-3.468584942259639,1.0093712795041085,44.80735549145415,315.2935819967784,298.2290528909169,0.5108609987377462,0.011460667343624853,0.015148666156000481,0.8382394824775931,0.001349777512406851,0.0006041760125892699,1,1,0,3,3,0,0,-1.9959,0,-5.4342,0,-8.5338,0,0.0645,neutral,4
305.2776414809433,305.8173276578073,298.0919312440676,300.8203125,44364100,GOOGL,2026-03-20,-0.01995898201913937,-0.03190535982349496,-0.0042344844501543966,306.2770568847656,305.84031677246094,306.0738052368164,305.6294985893201,308.35993955820476,-2.7304409688846363,-3.3209561475846385,0.5905151787000023,43.883958938623415,314.16090568160774,297.986704792025,0.1751930575825121,0.01526593392067068,0.012723031565436796,1.5052707599846027,-0.01781636678982021,-0.01716413703796584,0,0,1,4,3,0,1,0.3522,1,-3.3455,0,-8.8571,0,0.0605,neutral,4
301.92965766257777,305.7973733016039,300.75036931754545,301.87969970703125,29326900,GOOGL,2026-03-23,0.003521661147902977,-0.018297566970317813,-0.011454325254709019,305.5774780273438,305.41057739257815,305.61353759765626,305.05260645358334,307.8799217914512,-2.8273153378678444,-3.22222798564128,0.3949126477734355,48.42549677282594,313.5461042598289,297.68097093548363,0.26465133859543194,0.014186654202894727,0.01260233178600848,0.9986107185785744,-0.012100951759218449,-0.012217514708202003,0,0,0,0,3,1,0,-3.8469,0,-6.9986,0,-9.4551,0,-0.0018,neutral,4
299.02141279307426,299.7409842283802,290.15668188195673,290.2666320800781,36864300,GOOGL,2026-03-24,-0.03846919033715546,-0.05434176560256143,-0.06586902857894872,301.4839233398437,303.75156860351564,304.6020767211914,302.7778411653518,306.57523366468286,-3.7973924993310675,-3.3372608883792374,-0.4601316109518301,38.15275879406019,314.7600514683638,294.44410197401896,-0.2056251367871362,0.01659058132924275,0.015083427780189125,1.2316783736525077,-0.03720693009265725,-0.047062859174905755,0,0,0,1,3,0,0,0.1687,1,-5.5433,0,-0.9916,0,0.0,neutral,4
293.2648285118823,295.82329783701033,289.0673235725591,290.7563171386719,29460700,GOOGL,2026-03-25,0.0016870180877650576,-0.033455172217893736,-0.054470425700056335,298.13392333984376,301.9756256103516,303.5152297973633,300.92837593047796,305.4034620701635,-4.475086139685573,-3.564825938640505,-0.9102602010450678,40.43351361404329,314.71612986873777,292.31432972598884,-0.06954854419374505,0.017964763518603318,0.014959830660878934,0.9851432821077687,-0.02474594678299031,-0.04203714148779188,0,0,0,2,3,0,0,-3.4407,0,-5.9911,0,2.2205,1,0.1265,positive,4
287.7381369232671,287.7781215852462,278.33375052565475,280.7523193359375,39080600,GOOGL,2026-03-26,-0.03440681152238945,-0.06998609178291049,-0.08533839834210044,292.8950561523437,299.71398010253904,302.20382537841795,297.8243672236256,303.57745149725787,-5.7530842736322825,-4.002477605638861,-1.7506066679934218,35.14946884438123,317.1963342104057,287.21131654643017,-0.21540748391945075,0.019631877914280237,0.016211778021897362,1.3010620738238186,-0.04145763665635386,-0.07098356884006676,0,0,0,3,3,0,0,-2.3423,0,2.3637,1,5.2862,1,0.0485,neutral,4
277.1144865271076,279.203235317384,273.7864876697142,274.1762390136719,35890600,GOOGL,2026-03-27,-0.02342306677223538,-0.05543314762396545,-0.08857139089079336,287.5662414550781,296.92164916992186,300.3449005126953,294.1861936528635,301.3995839058812,-7.213390253017678,-4.644660135114624,-2.568730117903054,21.951720551826256,319.26510507491776,281.4246959504728,-0.19155334480585431,0.01979964431847294,0.01612779986162413,1.2125219088133903,-0.0465631931399637,-0.08712870254947874,0,0,0,4,3,0,1,-0.3062,0,8.402,1,9.3497,1,0.0707,neutral,4
276.2550012483934,276.9245842043685,271.9475460941929,273.33673095703125,35141200,GOOGL,2026-03-30,-0.003061928559749294,-0.05991129050287358,-0.09455080542911776,281.85764770507814,293.7175628662109,298.7056610107422,290.97858400735083,299.3208540578182,-8.342270050467391,-5.384182118185178,-2.958087932282213,20.70233334026844,320.913800456761,276.49752156472334,-0.07116288636659188,0.01814199230439601,0.015944401172830695,1.186500823330523,-0.030231277445991998,-0.0849295254996811,0,0,0,0,3,1,0,5.1408,1,8.1426,1,11.6856,1,-0.0457,neutral,4
277.87403020607053,287.9080147834651,276.9245851168754,287.3883361816406,43875400,GOOGL,2026-03-31,0.05140767278298308,0.02363655218022509,-0.009916041254247387,281.2819885253906,291.38295593261716,297.9158111572266,290.4262381880108,298.43696384476806,-8.010725656757245,-5.909490825899591,-2.1012348308576536,34.8219308665296,320.5722569505491,275.25936536390407,0.2676715255365347,0.03307294963454697,0.020351050872287075,1.4607395086566546,0.021708989218478945,-0.035337080414406176,1,0,0,1,3,0,0,3.4184,1,4.3226,1,10.3491,1,0.1384,positive,4
290.6663854824321,300.34059988895723,290.23664948178913,297.2124938964844,37684500,GOOGL,2026-04-01,0.03418426038221156,0.08401988066392496,0.02220476865764298,282.57322387695314,290.35357360839845,297.63963775634767,291.470277527776,298.34626236711745,-6.87598483934147,-6.102789628587967,-0.773195210753503,45.85578904335286,320.18306678069945,275.0962087319959,0.49052620034218375,0.03684812537140064,0.021943150127995303,1.2378364165236027,0.051806996496971444,-0.0014351040845337914,1,0,0,2,4,0,0,-0.5447,0,2.7136,1,7.095,1,0.1915,positive,4
290.5164904801884,297.90206355243157,289.2772403921399,295.59344482421875,21666500,GOOGL,2026-04-02,-0.005447446206045203,0.08142598980115223,0.05286198711869927,285.54144897460935,289.21825256347654,297.39486541748045,292.1046109579979,298.14234995653237,-6.037738998534451,-6.089779502577264,0.05204050404281357,45.64083018719779,319.91432975120256,274.87540108375833,0.4600030318877494,0.030915750048289743,0.02191569650274611,0.7285414996962799,0.03520328094469827,-0.0060573358949317325,1,0,0,3,4,0,0,1.4268,1,7.2861,1,7.259,1,0.1041,positive,4
295.69337737406744,300.4405418912755,295.0037868253031,299.8109130859375,16945500,GOOGL,2026-04-06,0.014267800370968198,0.04322575184973876,0.0934970665747128,290.6683837890625,289.1173126220703,297.47881469726565,293.29019590075785,298.2659472253772,-4.9757513246193525,-5.866973866985683,0.8912225423663305,46.31662312392296,320.0223532843273,274.935276110204,0.5517243195675274,0.02441800090837015,0.022087778988065493,0.5781871391021934,0.031453470025517904,0.007839544443005636,1,1,0,0,4,1,0,1.8234,1,6.1669,1,7.1069,1,-0.0004,neutral,4
302.54929810267237,305.4475608650088,297.5422790326475,305.27764892578125,23205400,GOOGL,2026-04-07,0.018233945467744705,0.027135989216206635,0.11685556440554312,297.0565673828125,289.4571075439453,297.43384246826173,295.13441944306913,298.78533253651824,-3.6509130934491054,-5.423761712278368,1.7728486188292623,46.3946029238061,319.90780020740743,274.959884729116,0.6745087925297304,0.021442943425782894,0.021617397217344382,0.8001130931139051,0.02767513815769093,0.02637160046223223,1,1,0,1,4,0,0,3.8827,1,3.8565,1,8.9865,1,0.0256,neutral,4
320.25872115869026,321.88772251879675,314.8319393907938,317.1305847167969,33547100,GOOGL,2026-04-08,0.03882673963431005,0.07286068168861348,0.10349149492399023,303.00501708984376,292.1435028076172,297.9475357055664,298.5184448697965,300.14424010542774,-1.6257952356312444,-4.664168416948943,3.0383731813176986,55.70836525080982,321.7582701628497,274.13680124828306,0.9028235467650572,0.017601051777146565,0.023293435594967195,1.1364956050575208,0.046618263164813385,0.06438398279013553,1,1,1,2,4,0,0,0.3687,1,1.2574,1,6.2398,1,0.1371,positive,4
315.72141928886384,319.3492572184689,310.8743084256086,318.29986572265625,23739200,GOOGL,2026-04-09,0.003687064768298942,0.06166871127676088,0.07095048915916835,307.2224914550781,294.8978576660156,298.4367416381836,301.5617403856211,301.4891012622595,0.07263912336156864,-3.716806908886841,3.7894460322484096,56.68549276356176,323.52925008157075,273.34423319479646,0.8957978957821484,0.01672488790947314,0.023282999729466704,0.8047542442131762,0.03605652117171852,0.06655723412418885,1,1,1,3,4,0,0,-0.3925,0,4.5276,1,5.5041,1,0.1708,positive,4
319.8289680511782,321.6378852163977,316.1311948927162,317.0506286621094,19152600,GOOGL,2026-04-10,-0.003924717522926557,0.03856482706072706,0.07259018836040365,311.51392822265626,298.52768859863284,299.12083435058594,303.9446462743116,302.64180699558176,1.3028392787298344,-2.712877671363506,4.01571695009334,60.139866806228426,325.49288331381814,272.74878538735373,0.8399393489614922,0.016292476486851348,0.02292138572890996,0.6556884290297368,0.017773524513150268,0.05994164315050265,1,1,1,4,4,0,1,1.2829,1,6.2665,1,7.7039,1,0.1834,positive,4
316.9507009019676,321.43801087893695,315.28168437302884,321.1181945800781,18866400,GOOGL,2026-04-13,0.012829389221314713,0.012574031189209522,0.07106906574822758,315.7753845214844,303.2218841552734,300.07176666259767,306.58673062904495,304.0104282981371,2.576302330907879,-1.655041670909229,4.231344001817108,61.583819876541085,328.2085725478341,271.93496077736125,0.8740017257546933,0.016304076130722867,0.02297762038219177,0.6512712482405503,0.01691965340075524,0.07013798116217036,1,1,1,0,4,1,0,3.6102,1,4.5781,1,5.0139,1,0.0999,neutral,4
324.59612530340485,333.09105123243734,323.5567375910905,332.7112731933594,27721400,GOOGL,2026-04-14,0.03610221659486279,0.045276197141912,0.08986450322882211,321.262109375,309.1593383789062,301.4384506225586,310.6058910235549,306.1364168088943,4.469474214660579,-0.4301384937952675,4.899612708455846,75.56278240207733,333.09552216226433,269.7813790828529,0.9939310720921084,0.019186600179113573,0.024081212531656043,0.9500573364232627,0.035638077084886075,0.10374530026349738,1,1,1,1,4,0,0,1.2646,1,2.6343,1,-0.1862,0,0.2232,positive,4
332.69130668872015,337.278563176308,330.70247381548376,336.91876220703125,24918800,GOOGL,2026-04-15,0.012646066883422513,0.06266549171897706,0.062397568837157635,325.21974487304686,314.1123809814453,302.74766845703124,314.65402505178196,308.41659054208964,6.237434509692321,0.9033761069022502,5.33405840279007,76.61021934483296,337.9865974499317,267.50873946413077,0.9848486421919854,0.015036327039413953,0.02396702529605892,0.849692636506354,0.03597265393142482,0.11286988244750064,1,1,1,2,4,0,0,-0.3263,0,0.089,1,0.6526,1,0.2524,positive,4
338.5477782390461,339.67710854893676,334.3202924195682,335.81939697265625,20541500,GOOGL,2026-04-16,-0.0032629979618038485,0.04578128128741721,0.055040963370261986,328.72365112304686,317.9730712890625,304.16332244873047,317.9102361165318,310.44642805546493,7.463808061066857,2.215462497735172,5.248345563331685,85.37489462643848,342.35805346849673,265.9685914289642,0.9144036844588452,0.01629634431890173,0.02378909778967718,0.6997990864779834,0.021585747862581776,0.1040759098403842,1,1,1,3,4,0,0,1.6844,1,-1.11,0,0.8541,1,0.2544,positive,4
337.4484504303517,342.1156763245155,336.0392884001999,341.4760437011719,25581900,GOOGL,2026-04-17,0.01684431209009718,0.026343473197311118,0.07703947833862657,333.6087341308594,322.5613311767578,305.88979187011716,321.5357449757072,312.74491810329505,8.79082687241214,3.530535372670566,5.260291499741574,93.74996528221394,347.5762311932176,264.2033525470167,0.9268324712781097,0.014075596113154586,0.023886541082878496,0.8707626231630843,0.023582444838589015,0.11633684018512415,1,1,1,4,4,0,1,-1.2468,0,-0.6907,0,0.7961,1,0.3162,positive,4
340.55660000710446,341.1962021124509,336.40905286572576,337.2185974121094,18784200,GOOGL,2026-04-20,-0.012467774438631563,0.0008899332382501512,0.050138556779959265,336.8288146972656,326.302099609375,307.70970611572267,323.9484915043845,314.5577832372813,9.390708267103207,4.702569951557095,4.688138315546112,89.76112715736417,351.5849094943722,263.83450273707314,0.8362821026820583,0.018814065042515288,0.023520355180890996,0.6684831725281395,0.0011572130941175254,0.09589847414591816,1,1,1,0,4,1,0,-1.5204,0,0.4357,1,3.829,1,0.1219,positive,4
337.48841459650436,339.13742351057505,331.1522029907326,332.0916442871094,23123800,GOOGL,2026-04-21,-0.015203648803314485,-0.011100468642227912,-0.0018623622226647818,336.70488891601565,328.98349914550784,309.2203033447266,325.20128424018833,315.85658775949076,9.344696480697564,5.630995257385189,3.713701223312375,81.30158922815635,354.3137988360238,264.12680785342934,0.7535991132694873,0.01449551911714367,0.023991701367089596,0.832103255968604,-0.013701151307182103,0.07396455114684126,0,1,1,1,4,0,0,2.1156,1,3.6444,1,5.2635,1,0.1224,positive,4
336.818816762841,339.6171637007564,334.96994545488326,339.1174621582031,20293000,GOOGL,2026-04-22,0.02115626211004451,-0.006907019061731745,0.006525905345160954,337.14462890625,331.18218688964845,311.6628448486328,327.34223468911364,317.5796154927287,9.762619196384946,6.457320045185141,3.3052991511998053,80.53894213190925,357.7155357579679,265.6101539392977,0.7980783181901652,0.01672255710641822,0.02191355430655307,0.7526793779833586,0.005851593300932386,0.08809076142170356,1,1,1,2,4,0,0,-0.1267,0,3.2477,1,3.1298,1,0.2933,positive,4
340.9763246437424,341.7558578013153,335.97930940305434,338.6877136230469,18650300,GOOGL,2026-04-23,-0.0012672556948888358,0.004356569365425944,0.008541247695183607,337.7182922363281,333.2209716796875,314.0594146728516,329.08769298664185,319.14317831719666,9.944514669445198,7.154758970037153,2.789755699408045,81.95966795385321,360.5180636504123,267.6007656952909,0.7650561250858327,0.0166064517619525,0.02196847563021812,0.7059027470908474,0.00287050304648695,0.07841923470388566,1,1,1,3,4,0,0,1.6259,1,3.2134,1,13.5472,1,0.2445,positive,4
338.5277988797623,345.06387272769797,335.1897964239415,344.19439697265625,26426100,GOOGL,2026-04-24,0.016258881347370746,0.036444014457296836,0.007960597299947691,338.261962890625,335.9353485107422,317.2315185546875,331.41180129218253,320.99882414352703,10.4129771486555,7.806402605760823,2.606574542894677,82.29816616447312,362.7690993460805,271.6939377632945,0.7960508435954168,0.016475518446822882,0.019631790414970852,1.0247532066557132,0.017537987515165776,0.0849943238326762,1,1,1,4,4,0,1,1.7247,1,1.6086,1,11.989,1,0.2937,positive,4
345.77347673538645,352.9691603649003,342.5254168368208,350.130859375,28576900,GOOGL,2026-04-27,0.017247411505119103,0.0324766443659541,0.038290480009057104,340.84441528320315,338.83661499023435,321.0292495727539,334.2916563818468,323.15675267919164,11.134903702655151,8.47210282513969,2.662800877515462,82.41836241335987,364.04722089178705,278.0112782537207,0.8382494444656895,0.015414670720262957,0.017978569908478584,1.1240974137251134,0.027245404869200712,0.09065096043733208,1,1,1,0,4,1,0,-0.1598,0,9.8362,1,9.3937,1,0.0954,neutral,4
348.34192077884484,352.20963620070955,345.91337868788094,349.5711975097656,27824100,GOOGL,2026-04-28,-0.0015984362710370625,0.03213427428557947,0.052634727561962746,344.3403259277344,340.522607421875,324.8409729003906,336.6423550169112,325.1133782221971,11.528976794714083,9.08347761905457,2.4454991756595135,78.02139403940342,363.337929946298,286.34401585448325,0.8211971348678697,0.010920047905281954,0.017914965596183476,1.1104663391100735,0.015190993294026832,0.07613025040704544,1,1,1,1,4,0,0,0.0457,1,10.2665,1,11.0498,1,-0.0042,neutral,4
347.36252924438134,355.5776236260777,344.0045190996302,349.7311096191406,35376300,GOOGL,2026-04-29,0.00045745218860759884,0.01608600458108045,0.03129784999389407,346.4630554199219,341.80384216308596,327.95811157226564,338.6560095711003,326.93691388123,11.7190956898703,9.610601233217716,2.1084944566525845,77.63134384817421,363.6823843827234,292.2338387618079,0.8047367564567546,0.00965371487168562,0.015563184764166413,1.4362350304643183,0.009432619576877469,0.06638957012678524,1,1,1,2,4,0,0,9.9617,1,9.5188,1,13.7452,1,-0.0037,neutral,4
373.8467067603946,385.6096696957082,365.60163158627074,384.5702819824219,72040000,GOOGL,2026-04-30,0.09961702406520634,0.09836157449502703,0.13547160559370464,355.6395690917969,346.6789306640625,332.3260009765625,345.71974378822665,331.20605225909605,14.513691529130597,10.591219292400293,3.9224722367303038,87.31769436545125,373.211304210548,291.440697742577,1.138912725016711,0.04184576721363911,0.024960093008130634,2.734064415984637,0.08134840834642182,0.15720792490607416,1,1,1,3,4,0,0,0.2313,1,0.9433,1,3.4278,1,0.4076,positive,4
381.4022037517389,386.52914645154755,378.82372671588394,385.45977783203125,30105200,GOOGL,2026-05-01,0.002312960442559797,0.1026645804286066,0.11988975190276907,363.89264526367185,351.0773040771484,336.81931762695314,351.8335951795812,335.2248467459802,16.608748433601022,11.79472512064044,4.8140233129605825,86.85594376157897,380.37269146102415,293.2659437928821,1.0584006004830924,0.04313530985740638,0.024713228914228225,1.1245458469309217,0.05926784409927311,0.14441113576196432,1,1,1,4,5,0,1,-0.6326,0,3.2021,1,3.9176,1,0.3685,positive,4
385.39979379858875,387.14874909409923,379.56328378663693,383.0212097167969,26298600,GOOGL,2026-05-04,-0.006326388005902461,0.09518770044194635,0.09393730789827459,370.47071533203126,355.6575653076172,340.9798324584961,356.63168972376826,338.7653180771518,17.86637164661647,13.009054425835647,4.857317220780825,82.1948883635983,385.53388696431256,296.42577795267965,0.9718019237939449,0.04524116401800066,0.0251114459605464,0.9654887321833983,0.03387715645356027,0.12329578836137772,1,1,1,0,5,1,0,1.3516,1,3.8461,1,1.4064,1,0.1822,positive,4
385.99945170269467,392.58551415458055,383.79074899852696,388.1981201171875,23878600,GOOGL,2026-05-05,0.013515988851422689,0.009433485385465845,0.11049801265833059,378.19609985351565,361.268212890625,345.12585601806643,361.48806363044815,342.42700711715446,19.061056513293693,14.219454843327256,4.841601669966437,82.41309361499543,391.1010975808549,299.15061445527795,0.9684289047109057,0.04401815034921131,0.025077956231083248,0.8755623838106797,0.026446651003397107,0.12480161468072201,1,1,1,1,5,0,0,2.4741,1,3.1846,1,-0.278,0,0.2759,positive,4
394.0146525811788,399.61131576273664,392.52555179602564,397.8023986816406,31308500,GOOGL,2026-05-06,0.024740662220501752,0.03202051565283637,0.13745213891566554,387.81035766601565,367.13670654296874,349.1594467163086,367.0748844075547,346.52888797378307,20.54599643377162,15.48476316141613,5.061233272355491,85.37529291319876,398.80210521404007,299.5167882185771,0.9899309730417131,0.042367421447544885,0.02448672940833233,1.1527273008431034,0.025765276295766644,0.13931443763815543,1,1,1,2,5,0,0,-0.0126,0,-2.3616,0,1.1506,1,0.3,positive,4
399.6812819584635,399.8611671879692,392.4455831227277,397.7524108886719,24433500,GOOGL,2026-05-07,-0.00012565985809642743,0.038460536383264854,0.03427755477697714,390.4467834472656,373.0431762695313,353.1320739746094,371.7945038661881,350.32322300451557,21.47128086167254,16.682066701467413,4.789214160205127,84.314398298184,405.0412992153907,301.2228487338281,0.9297919753777958,0.012322433337837238,0.024566845836893017,0.898452790274419,0.018710942825305624,0.12635594499204492,1,1,1,3,5,0,0,0.706,1,-2.6734,0,0.7739,1,0.2275,positive,4
396.7630105926761,401.76002583943523,396.1233780013978,400.56072998046875,21461800,GOOGL,2026-05-08,0.007060470320022549,0.03184613531757763,0.039176466694841316,393.46697387695315,378.6798095703125,357.30757904052734,376.220077114539,354.04451981754914,22.175557296989837,17.780764820571896,4.3947924764179405,89.31755575904319,410.41740818887047,304.1977498921842,0.9072047644723366,0.012068271939420993,0.024325981973799742,0.7858429775019137,0.01802884758946502,0.12105299041259758,1,1,1,4,5,0,1,-3.0339,0,0.4541,1,-1.003,0,0.2589,positive,4
393.41500861238904,397.2027547509894,388.23810807955056,388.40802001953125,30753700,GOOGL,2026-05-11,-0.03033924459227455,-0.023615691341337675,0.01406400002422159,394.5443359375,382.5075256347656,360.6720703125,378.0951452537686,356.58996427695524,21.505180976813335,18.525648051820184,2.9795329249931513,82.15222456892542,412.64225634837857,308.70188427662146,0.7668448183648638,0.020742471200983586,0.02610140111437871,1.1020892022228346,-0.015552918541810798,0.07690074167095821,0,1,1,0,5,1,0,-0.3319,0,3.1983,1,2.1357,1,-0.0462,neutral,4
387.10877062384725,388.28805889354703,382.541491402114,387.1187744140625,26017500,GOOGL,2026-05-12,-0.0033193073752800784,-0.026734310549749618,-0.0027803990982727678,394.328466796875,386.2622833251953,363.39244537353517,379.48339589381385,358.8513576204446,20.632038273369233,18.946926096129996,1.6851121772392368,79.32590068279507,414.89387978730866,311.8910109597617,0.7303462933592743,0.019954118884581498,0.025497554601076347,0.9352180638802374,-0.01828346921381739,0.06529120058106538,0,1,1,1,5,0,0,3.9422,1,2.4345,1,0.08,1,0.0541,neutral,4
385.3698394939953,403.4590416115898,384.77019153718186,402.3796691894531,28144600,GOOGL,2026-05-13,0.039421737678543955,0.00454098236008571,0.011506392427451662,395.2439208984375,391.5271392822266,366.6654907226563,383.00589947775836,362.07567699592676,20.930222481831606,19.34358537327032,1.5866371085612876,82.94219444793447,419.38876132649386,313.9422201188187,0.8386946414450872,0.025015890827910576,0.026445346812748773,1.0058466448935626,0.018054036795291318,0.09740261729133069,1,1,1,2,5,0,0,-0.385,0,-1.4108,0,-3.4052,0,0.2794,positive,4
397.04285074569174,402.6894719958145,395.6037078837972,400.8305969238281,21136700,GOOGL,2026-05-14,-0.0038497776707889786,0.0319833171922459,0.007738950037484038,395.85955810546875,393.1531707763672,369.91605072021486,385.7481606233075,364.94641180540094,20.80174881790657,19.63521806219757,1.166530755709001,80.54327164405092,422.6482054491348,317.1838959912949,0.7931280388763029,0.025170051133077728,0.02646026469644609,0.7545920291716417,0.0125575818912902,0.08357178917601338,1,1,1,3,5,0,0,-1.0696,0,-3.3436,0,-3.3436,0,0.2001,positive,4
396.0834349796574,399.30151410906007,392.9452946767326,396.54315185546875,20309700,GOOGL,2026-05-15,-0.010696401675080014,0.0243449247732066,-0.010029885169212438,395.05604248046876,394.2615081787109,372.6694061279297,387.40892850517844,367.28691106836897,20.12201743680947,19.73257793711995,0.38943949968952296,75.48286886234769,424.8972064923153,320.44160576354403,0.728554003425828,0.025491991717735953,0.02675684559729185,0.7319561230691939,0.003764299783045364,0.06406145858762474,1,1,1,4,5,0,1,0.0403,1,-1.9835,0,-3.4805,0,0.1972,positive,4
395.4538101055549,408.36608091552193,394.29449886421145,396.70306396484375,26837200,GOOGL,2026-05-18,0.00040326534105239453,-0.014107584600494882,0.021356520766217413,396.7150512695313,395.62969360351565,375.6436294555664,388.83879549897307,369.4658853569967,19.372910141976377,19.660644378091234,-0.2877342361148578,75.99205100336897,426.116585537117,325.1706733740158,0.7086209739186111,0.019987768457731966,0.026395301604463135,0.9533707249481834,-3.0216410113914407e-05,0.05606226981620732,0,1,1,0,5,1,0,-2.3379,0,-2.3379,0,-2.0305,0,-0.0353,neutral,4
396.72302500471704,396.91291402359946,385.8794958446922,387.4285888671875,39545700,GOOGL,2026-05-19,-0.023378884460741545,-0.03343559139320762,0.0008003085192493931,396.7770141601562,395.5527404785156,378.4104766845703,388.62184063254455,370.7964559873812,17.825384645163354,19.293592431505658,-1.4682077863423046,68.89020607063784,424.7268205967195,332.0941327724211,0.5973534547451003,0.023607838244248877,0.026840806533724396,1.3650145490820098,-0.023560904385442304,0.023831560536138035,0,1,1,1,5,0,0,0.3225,1,-1.2098,0,0.3018,1,-0.1234,negative,4
387.4685872554011,393.62488340369265,382.6714341601505,388.6778564453125,31744400,GOOGL,2026-05-20,0.00322451056536055,-0.019834651975084383,-0.03405195091427293,394.0366516113281,394.6402862548828,380.8884963989258,388.63045844989347,372.12100416945015,16.50945428044332,18.73676480129319,-2.227310520849869,53.10283904574276,423.5089365188658,338.26805627898574,0.5913805679138338,0.010619620230938938,0.026679485764784485,1.0744980193592695,-0.013599737852055094,0.02045049960823308,0,1,1,2,5,0,0,-0.3214,0,-0.0077,0,0.3137,1,-0.0178,neutral,4
385.46976743485186,392.2656959548347,382.7913440893277,387.4285888671875,24852800,GOOGL,2026-05-21,-0.0032141465159613025,-0.023378884460741545,-0.03343559139320762,391.35625,393.6079040527344,383.32554016113284,388.4455554371695,373.2548993322455,15.190656104924017,18.027543062019355,-2.836886957095338,51.47918900254137,421.0822884536069,345.56879186865876,0.5543353028406603,0.010668348625750584,0.026715410463358295,0.8324893534597759,-0.01003602506108562,0.010703822929017271,0,1,1,3,5,0,0,-1.2098,0,0.3018,1,-1.8883,0,0.0112,neutral,4
387.1187843592316,388.5079387636157,381.54209816202837,382.74139404296875,20442100,GOOGL,2026-05-22,-0.012098216184623256,-0.012098216184623256,-0.034805185130344696,388.5958984375,391.8259704589844,385.2528900146484,387.567992145754,373.95760264415094,13.610389501603038,17.144112349936094,-3.5337228483330563,49.79664257309579,418.23220891858,352.27357111071683,0.4619231679790363,0.010815966199758121,0.026953530238431795,0.6916771600298365,-0.015065790498745764,-0.006519084053033763,0,0,1,4,5,0,1,1.5432,1,1.8696,1,-1.7234,0,0.0052,neutral,4
384.2804712769477,389.0276356997364,382.3716078175452,388.6478576660156,27747400,GOOGL,2026-05-26,0.015431995898472772,-7.718160116254591e-05,-0.02030537959127532,386.9848571777344,391.84995422363284,387.1787399291992,387.7341253027173,375.04576968280753,12.688355619909771,16.25296100393083,-3.5646053840210605,50.32341941025611,415.72255415161595,358.63492570678244,0.5257344327713731,0.014760890980375273,0.02691545803743583,0.940178064386716,0.0042973270334385315,0.0037944173718967027,1,1,0,1,5,0,0,-0.0129,0,-2.1961,0,-6.9507,0,-0.0423,neutral,4
386.4391861502527,393.64487351491664,385.66962629134815,388.5978698730469,23087300,GOOGL,2026-05-27,-0.00012861975688982508,0.003018055557743704,0.003018055557743704,387.2187133789063,391.99786376953125,389.1300735473633,387.867009082768,376.0496289561586,11.817380126609407,15.365844828466548,-3.5484647018571405,42.32626514067522,411.5217634739914,366.73838362073514,0.4881160449133492,0.010039797838942233,0.02689687821016293,0.7886062614940251,0.0035616989739621703,-0.0013676755164790126,1,0,0,2,5,0,0,0.3343,1,-3.2045,0,-7.6743,0,-0.0774,neutral,4
387.76839182151133,391.6360768291116,384.9300907577927,389.8971252441406,24357500,GOOGL,2026-05-28,0.0033434443979794004,0.018695995030964863,0.0031369649147987566,387.4625671386719,390.749609375,391.1383743286133,388.1793346460561,377.075369421935,11.103965224121055,14.51346890759745,-3.4095036834763945,43.58474746930971,403.6975941630617,378.57915449416487,0.45058414848672984,0.010047580700779225,0.026875369422919973,0.8479506105105145,0.0062833375710263555,-0.00317342701698153,1,0,0,3,5,0,0,-2.5094,0,-7.2489,0,-4.5985,0,-0.038,neutral,4
