ticker,date,datetime,headline,summary,link,source,sentiment_label,sentiment_score,prob_positive,prob_negative,prob_neutral,close,price_change_1d,label_1d,price_change_3d,label_3d,price_change_5d,label_5d,sent_roll3,sent_roll5,sent_momentum,sent_std5,pos_neg_ratio,price_mom1,price_mom5,volatility5,sma5,sma10,above_sma10,dist_sma10,day_of_week,month,is_monday,is_friday,ticker_enc,sentiment_enc
AMZN,2026-06-03,2026-06-03 14:24:53,"Dear Amazon Stock Fans, Mark Your Calendars for June 23",Amazon is set for its Prime Day Sale scheduled for June 23-26.,https://www.barchart.com/story/news/2283729/dear-amazon-stock-fans-mark-your-calendars-for-june-23,Barchart.com,neutral,0.0,0.0236,0.0308,0.9456,250.0200042724609,1.5079,1,-1.9198,0,-4.8076,0,0.31860000000000005,0.19116,-0.31860000000000005,0.42744675457885994,0.2,0.0,-0.08030164186475042,0.016804524511751424,257.9340026855469,263.5800048828125,0.0,-0.05144548281035334,2,6,0,0,2,0
AMZN,2026-06-03,2026-06-03 14:03:15,Buffett’s Berkshire Hathaway Just Made its First Major AI Investment: Here’s the Next AI Buy It Could Make with its $400 Billion Pile of Cash,"On June 1, CNBC reported that Berkshire Hathaway (NYSE:BRK-B) invested an additional $10 billion in Alphabet (NASDAQ:GOOGL) through a private stock purchase,...",https://247wallst.com/investing/2026/06/03/buffetts-berkshire-hathaway-just-made-its-first-major-ai-investment-heres-the-next-ai-buy-it-could-make-with-its-400-billion-pile-of-cash/,24/7 Wall St.,neutral,0.0,0.2137,0.0089,0.7774,250.0200042724609,1.5079,1,-1.9198,0,-4.8076,0,0.0,0.19116,0.0,0.42744675457885994,0.2,0.0,-0.08030164186475042,0.016804524511751424,253.56800231933593,262.0530044555664,0.0,-0.04591819203944978,2,6,0,0,2,0
AMZN,2026-06-04,2026-06-04 16:56:39,AI Spending Has Been Huge. Now It Could Be Entering a 'Rational' Phase. Is That Good for Markets?,"Alphabet this week began selling more than $85 billion of stock to raise money for its AI investments, a move that some experts say signals the data center...",https://www.investopedia.com/ai-spending-has-been-huge-now-it-could-be-entering-a-rational-phase-is-that-good-for-markets-11990883,Investopedia,neutral,0.0,0.1927,0.0352,0.7721,253.7899932861328,-3.0576,0,-3.7827,0,-4.8386,0,0.0,0.19116,0.0,0.42744675457885994,0.2,0.01507874949703436,-0.028592269005093818,0.016103222115719414,252.0739990234375,260.9030029296875,0.0,-0.02726304244750916,3,6,0,0,2,0
AMZN,2026-06-05,2026-06-05 21:34:30,History Says This Unstoppable Dow Juggernaut Is a No-Brainer Buy Right Now,"Amazon (NASDAQ:AMZN) is a stock worth owning for decades because the cash engines underneath the retail storefront, AWS, advertising, and Prime, throw off...",https://247wallst.com/investing/2026/06/05/history-says-this-unstoppable-dow-juggernaut-is-a-no-brainer-buy-right-now/,24/7 Wall St.,neutral,0.0,0.093,0.0215,0.8855,246.02999877929688,-0.3292,0,-3.2638,0,-3.0403,0,0.0,0.0,0.0,0.0,0.0,-0.03057644001781823,-0.04089346126479021,0.019175691286137265,249.9760009765625,258.3210021972656,0.0,-0.047580348920227444,4,6,0,1,2,0
AMZN,2026-06-05,2026-06-05 16:58:26,"Good News for NVIDIA, Amazon, and Micron Investors: New Research Shows Trillion-Dollar Stocks May 10X","The All-In podcast (hosts Chamath Palihapitiya, Jason Calacanis, David Sacks, and David Friedberg) recently hosted Coatue’s Thomas Laffont, surfacing an idea...",https://247wallst.com/investing/2026/06/05/good-news-for-nvidia-amazon-and-micron-investors-new-research-shows-trillion-dollar-stocks-may-10x/,24/7 Wall St.,neutral,0.0,0.1761,0.0095,0.8144,246.02999877929688,-0.3292,0,-3.2638,0,-3.0403,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015958745000323682,0.016690204374587143,249.1779998779297,255.73900146484374,0.0,-0.03796449751478972,4,6,0,1,2,0
AMZN,2026-06-09,2026-06-09 22:13:37,Oracle to report Q4 earnings amid AI trade jitters,Oracle will report its Q4 results after the bell on Wednesday.,https://finance.yahoo.com/sectors/technology/article/oracle-to-report-q4-earnings-amid-ai-trade-jitters-221337653.html,Yahoo Entertainment,neutral,0.0,0.0237,0.3191,0.6572,244.19000244140625,-2.5349,0,-2.3097,0,,0,0.0,0.0,0.0,0.0,0.0,-0.007478747904808181,-0.023318141474397258,0.01667809713543648,248.01199951171876,252.9730010986328,0.0,-0.034719114763563694,1,6,0,0,2,0
AMZN,2026-06-09,2026-06-09 17:40:00,"Why's Amazon Suddenly Lagging the S&P 500, and Is It a Warning?","Amazon's pullback is about capex fears, not business deterioration, and with AWS accelerating and analysts staying bullish, this could be a great entry point...",https://www.marketbeat.com/originals/whys-amazon-suddenly-lagging-the-s-and-p-500-and-is-it-a-warning/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,MarketBeat,positive,0.6367,0.6367,0.1394,0.2239,244.19000244140625,-2.5349,0,-2.3097,0,,0,0.21223333333333338,0.12734,0.42446666666666666,0.28474089625482324,0.2,0.0,-0.023318141474397258,0.01667809713543648,246.84599914550782,250.20700073242188,0.0,-0.024048081282307385,1,6,0,0,2,1
AMZN,2026-06-09,2026-06-09 13:19:03,Corning Stock Soars on Multi-Billion-Dollar Deal With Amazon,Corning stock rallied yesterday on a multi-billion-dollar deal with Amazon. But there’s reason to believe that GLW shares aren’t out of juice just yet.,https://www.barchart.com/story/news/2379001/corning-stock-soars-on-multi-billion-dollar-deal-with-amazon,Barchart.com,positive,0.6026,0.6026,0.1119,0.2855,244.19000244140625,-2.5349,0,-2.3097,0,,0,0.4131,0.24786000000000002,0.1895,0.3396103473099723,0.4,0.0,-0.03782651443590668,0.01324019343534703,244.9260009765625,248.5,0.0,-0.017344054561745474,1,6,0,0,2,1
AMZN,2026-06-10,2026-06-10 20:38:17,Stocks Settle Sharply Lower on Escalating Middle East Tensions,"The S&P 500 Index ($SPX ) (SPY ) on Wednesday closed down -1.62%, the Dow Jones Industrial Average ($DOWI ) (DIA ) closed down -1.87%, and the Nasdaq 100 Ind...",https://www.barchart.com/story/news/2408795/stocks-settle-sharply-lower-on-escalating-middle-east-tensions,Barchart.com,negative,-0.9733,0.0071,0.9733,0.0196,238.0,1.4748,1,,0,,0,0.08866666666666671,0.053200000000000004,-1.0619666666666667,0.6522413931973345,0.2,-0.025349123139844942,-0.03263829134308227,0.010988356231914534,243.32000122070312,246.64800109863282,0.0,-0.0350621171066152,2,6,0,0,2,-1
AMZN,2026-06-10,2026-06-10 17:20:19,Is Amazon's $225 Billion AI Chip Bet Too Big To Fail?,"Amazon's custom AI chip business is a runaway success, with a backlog that underpins the entire bull case. But that's precisely where the risk now lies.",https://www.trefis.com/articles/602299/is-amazons-225-billion-ai-chip-bet-too-big-to-fail/2026-06-10,Trefis,negative,-0.5239,0.0343,0.5239,0.4418,238.0,1.4748,1,,0,,0,-0.29819999999999997,-0.05158,-0.22570000000000007,0.7030283187752824,0.0,0.0,-0.03263829134308227,0.010988356231914534,241.71400146484376,245.4460006713867,0.0,-0.030336614371467098,2,6,0,0,2,-1
AMZN,2026-06-10,2026-06-10 14:54:09,Mizuho Doubles Down on WDC Stock as AI Storage Demand Shows No Signs of Slowing Down,Mizuho is bullish on AI storage and sees 35% upside in Western Digital Corp.,https://www.barchart.com/story/news/2402785/mizuho-doubles-down-on-wdc-stock-as-ai-storage-demand-shows-no-signs-of-slowing-down,Barchart.com,negative,-0.9664,0.018,0.9664,0.0156,238.0,1.4748,1,,0,,0,-0.8212,-0.24486,-0.1452,0.8100068845386439,-0.2,0.0,-0.025349123139844942,0.011336472502141239,240.4760009765625,244.24400024414064,0.0,-0.025564600309114158,2,6,0,0,2,-1
AMZN,2026-06-11,2026-06-11 20:24:39,Amazon Stock Is Down Over 10% in a Month. Start Small and Buy AMZN on the Dip Here.,"Amazon is down more than 10% over the last month. The valuations look reasonable now, and long-term investors can start buying AMZN stock at these levels.",https://www.barchart.com/story/news/2429823/amazon-stock-is-down-over-10-in-a-month-start-small-and-buy-amzn-on-the-dip-here,Barchart.com,negative,-0.8894,0.0233,0.8894,0.0874,241.50999450683597,-1.2256,0,,0,,0,-0.7932333333333332,-0.55008,-0.09616666666666673,0.6702484889949398,-0.6,0.01474787607914263,-0.010975092787483653,0.014470665196841849,239.93999938964845,243.39299926757812,0.0,-0.00773647872538865,3,6,0,0,2,-1
AMZN,2026-06-11,2026-06-11 13:30:53,The GLP-1 stock nobody is pricing in isn’t a drugmaker,"Scott Galloway and Ed Elson laid out the math on Prof G Markets and it should make every fast food shareholder uneasy: roughly 30 million Americans, about 1...",https://247wallst.com/investing/2026/06/11/the-glp-1-stock-nobody-is-pricing-in-isnt-a-drugmaker/,24/7 Wall St.,neutral,0.0,0.0696,0.0184,0.9119,241.50999450683597,-1.2256,0,,0,,0,-0.6185999999999999,-0.6706,0.6185999999999999,0.41779888104206314,-0.8,0.0,-0.010975092787483653,0.014470665196841849,239.40399780273438,242.16499938964844,0.0,-0.0027047875806303495,3,6,0,0,2,0
BAC,2026-05-18,2026-05-18 20:42:31,Iran’s Building a Bitcoin Empire for the Strait of Hormuz,"Trump was sure he’d crushed Iran's economy with ""Operation Economic Fury,” but Bitcoin’s decentralization and blockchain had other plans.",https://app.moby.co/home/news/news-iran-builds-bitcoin-empire-for-hormuz-trumps-sanctions-cant-touch?utm_source=yahoo_finance&amp;utm_medium=rss,Moby.co,neutral,0.0,0.0841,0.0182,0.8977,50.42798614501953,0.0197,1,1.5782,1,2.9789,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.42798614501953,50.42798614501953,0.0,0.0,0,5,1,0,3,0
BAC,2026-05-18,2026-05-18 15:32:56,"BofA Slaps Salesforce With Underperform Rating, $160 Price Target: Is the AI Story Falling Flat?",Bank of America (NYSE:BAC) just made one of the more contrarian calls on Wall Street regarding the enterprise software giant. Analyst Tal Liani reinstated...,https://247wallst.com/investing/2026/05/18/bofa-slaps-salesforce-with-underperform-rating-160-price-target-is-the-ai-story-falling-flat/,24/7 Wall St.,negative,-0.9052,0.0357,0.9052,0.0591,50.42798614501953,0.0197,1,1.5782,1,2.9789,1,-0.4526,-0.4526,-0.4526,0.6400730583300628,-0.2,0.0,0.0,0.0,50.42798614501953,50.42798614501953,0.0,0.0,0,5,1,0,3,-1
BAC,2026-05-18,2026-05-18 15:25:16,BofA Reinstates ServiceNow at Buy: The Workflow Giant Built for the Agentic AI Era,Bank of America (NYSE:BAC) reinstated its coverage of ServiceNow (NYSE:NOW) with a Buy rating and a $130 price target on May 18. The call frames the workflow...,https://247wallst.com/investing/2026/05/18/bofa-reinstates-servicenow-at-buy-the-workflow-giant-built-for-the-agentic-ai-era/,24/7 Wall St.,neutral,0.0,0.2895,0.0353,0.6752,50.42798614501953,0.0197,1,1.5782,1,2.9789,1,-0.30173333333333335,-0.30173333333333335,0.30173333333333335,0.5226174636704491,-0.2,0.0,0.0,0.0,50.42798614501953,50.42798614501953,0.0,0.0,0,5,1,0,3,0
BAC,2026-05-18,2026-05-18 13:37:34,Lennar Stock: Is Wall Street Bullish or Bearish?,"Lennar has underperformed the broader market over the past year, and analysts are moderately pessimistic about the stock’s prospects.",https://www.barchart.com/story/news/1995083/lennar-stock-is-wall-street-bullish-or-bearish,Barchart.com,negative,-0.9592,0.0146,0.9592,0.0261,50.42798614501953,0.0197,1,1.5782,1,2.9789,1,-0.6214666666666667,-0.4661,-0.33773333333333333,0.5386572317655574,-0.4,0.0,0.0,0.0,50.42798614501953,50.42798614501953,0.0,0.0,0,5,1,0,3,-1
BAC,2026-05-19,2026-05-19 22:27:57,"Stock market today: S&P 500, Nasdaq rise in countdown to Nvidia earnings",Investors are bracing for Nvidia earnings for a steer on the outlook for the AI trade.,https://finance.yahoo.com/markets/live/stock-market-today-sp-500-nasdaq-rise-in-countdown-to-nvidia-earnings-222757111.html,Yahoo Entertainment,positive,0.445,0.445,0.4308,0.1243,50.43793487548828,1.0454,1,2.1696,1,0.789,1,-0.1714,-0.28388,0.6164000000000001,0.6193822341656241,-0.2,0.0001972858967664859,0.0,9.864294838324295e-05,50.42997589111328,50.42997589111328,1.0,0.00015782249018294584,1,5,0,0,3,1
BAC,2026-05-19,2026-05-19 22:27:57,"Stock market today: Dow, S&P 500, Nasdaq rise in countdown to Nvidia earnings",Investors are bracing for Nvidia earnings for a steer on the outlook for the AI trade.,https://finance.yahoo.com/markets/live/stock-market-today-dow-sp-500-nasdaq-rise-in-countdown-to-nvidia-earnings-222757031.html,Yahoo Entertainment,negative,-0.5289,0.3374,0.5289,0.1336,50.43793487548828,1.0454,1,2.1696,1,0.789,1,-0.34770000000000006,-0.38966,-0.18119999999999997,0.6037460790762952,-0.4,0.0,0.0001972858967664859,8.822893523437368e-05,50.43196563720703,50.43130238850912,1.0,0.00013151528247415487,1,5,0,0,3,-1
BAC,2026-05-19,2026-05-19 22:27:57,"Stock market today: Dow, S&P 500, Nasdaq gain as oil prices fall, bond sell-off eases",Investors are bracing for Nvidia earnings for a steer on the outlook for the AI trade.,https://finance.yahoo.com/markets/live/stock-market-today-dow-sp-500-nasdaq-gain-as-oil-prices-fall-bond-sell-off-eases-222757467.html,Yahoo Entertainment,negative,-0.6378,0.2501,0.6378,0.1121,50.43793487548828,1.0454,1,2.1696,1,0.789,1,-0.2405666666666667,-0.33618000000000003,-0.3972333333333333,0.5566706225408343,-0.4,0.0,0.0001972858967664859,8.822893523437368e-05,50.433955383300784,50.432249886649,1.0,0.00011272526710710351,1,5,0,0,3,-1
BAC,2026-05-19,2026-05-19 13:08:00,"BofA Study Finds Fewer Gen Z Rely on Family for Financial Assistance, Even With 42% Living Paycheck to Paycheck","From $0 date nights to loud budgeting, Better Money Habits® Survey reveals how Gen Z is managing through affordability challenges and social spending pressure Key findings Nearly 70% of Gen Z have taken concrete steps to manage rising costs in the past year. …",https://www.prnewswire.com/news-releases/bofa-study-finds-fewer-gen-z-rely-on-family-for-financial-assistance-even-with-42-living-paycheck-to-paycheck-302776215.html,PRNewswire,positive,0.8906,0.8906,0.0283,0.0811,50.43793487548828,1.0454,1,2.1696,1,0.789,1,-0.09203333333333337,-0.15806000000000003,0.9826333333333334,0.7862676439991665,-0.2,0.0,0.0001972858967664859,8.822893523437368e-05,50.43594512939453,50.432960510253906,1.0,9.863321891173976e-05,1,5,0,0,3,1
BAC,2026-05-19,2026-05-19 12:04:37,"Here Are Tuesday’s Top Wall Street Analyst Research Calls: American Tower, Citigroup, CrowdStrike, Fortinet, Hanover Insurance, Jazz Pharmaceuticals, Stubhub, X-Energy, and More",Pre-Market Stock Futures: Futures are trading lower on Tuesday as the sell-off in technology stocks carried through to Monday and is headed down that road...,https://247wallst.com/investing/2026/05/19/here-are-tuesdays-top-wall-street-analyst-research-calls-american-tower-citigroup-crowdstrike-fortinet-hanover-insurance-jazz-pharmaceuticals-stubhub-x-energy-and-more/,24/7 Wall St.,negative,-0.9681,0.0114,0.9681,0.0205,50.43793487548828,1.0454,1,2.1696,1,0.789,1,-0.23843333333333339,-0.15984000000000004,-0.7296666666666666,0.7885415163452081,-0.2,0.0,0.0001972858967664859,8.822893523437368e-05,50.43793487548828,50.43351321750217,1.0,8.767301153590469e-05,1,5,0,0,3,-1
BAC,2026-05-20,2026-05-20 11:02:47,Do Wall Street Analysts Like T. Rowe Price Stock?,"T. Rowe Price has underperformed the broader market over the past year, and analysts are moderately bearish about the stock’s prospects.",https://www.barchart.com/story/news/2034474/do-wall-street-analysts-like-t-rowe-price-stock,Barchart.com,negative,-0.9126,0.0541,0.9126,0.0333,50.96519470214844,0.5075,1,1.8934,1,-0.8979,0,-0.33003333333333335,-0.43136,-0.5825666666666667,0.7614774343340714,-0.6,0.010453636295018054,0.010453636295018054,0.0046750082735438825,50.54338684082031,50.486681365966795,1.0,0.00947801129396889,2,5,0,0,3,-1
BAC,2026-05-21,2026-05-21 23:11:24,“Cash in the Long Haul Is Trash”: Why This Money Expert Rejects Traditional Retirement Buckets,"Retirement bucket strategies have a way of getting complicated quickly. Don McDonald, co-host of Talking Real Money, prefers a far simpler framework: keep...",https://247wallst.com/investing/2026/05/21/cash-in-the-long-haul-is-trash-why-this-money-expert-rejects-traditional-retirement-buckets/,24/7 Wall St.,neutral,0.0,0.0378,0.0635,0.8987,51.223854064941406,0.6021,1,-0.7574,0,0.2136,1,-0.6269,-0.32558,0.6269,0.7810252697576436,-0.4,0.005075215827284207,0.015581906582679439,0.004658521166496096,50.70057067871094,50.56626815795899,1.0,0.013004438154863459,3,5,0,0,3,0
BAC,2026-05-21,2026-05-21 11:42:20,Berkshire Hathaway Sold 16 Stocks in Q1 but Warren Buffett and Greg Abel Still Have 70% in Just 7 Stocks,"Warren Buffett stepped down as CEO of Berkshire Hathaway on December 31, 2025, after six decades leading the conglomerate he transformed from a struggling...",https://247wallst.com/investing/2026/05/21/berkshire-hathaway-sold-16-stocks-in-q1-but-warren-buffett-and-greg-abel-still-have-70-in-7-stocks/,24/7 Wall St.,neutral,0.0,0.0234,0.3125,0.6641,51.223854064941406,0.6021,1,-0.7574,0,0.2136,1,-0.3042,-0.19802,0.3042,0.7692797163581008,-0.2,0.0,0.015581906582679439,0.004658521166496096,50.85775451660156,50.64585494995117,1.0,0.011412565067001433,3,5,0,0,3,0
BAC,2026-05-27,2026-05-27 18:06:50,Why Is the US Stock Market Down Today?,The US stock market fell as AI chip leaders saw profit-taking and oil crashed 6% on a US-Iran Strait of Hormuz framework deal.,https://beincrypto.com/why-is-the-us-stock-market-down-today/,BeInCrypto,negative,-0.9726,0.0092,0.9726,0.0181,50.83586883544922,-0.6458,0,0.8023,1,2.544,1,-0.32420000000000004,-0.57066,-0.6484,0.5214745803967822,-0.6,-0.007574307645814793,0.00788957678269897,0.006703571962577113,50.93734130859375,50.68664321899414,1.0,0.002944081655009981,2,5,0,0,3,-1
BAC,2026-05-27,2026-05-27 17:45:55,Bank of America Raises Its Apple Stock Price Target to $380. Agentic AI Could Be the Upside Driver.,"Bank of America raises Apple price target to $380, betting agentic AI could generate up to $30 billion in new revenue by 2030. Here's why I think AAPL stock ...",https://www.barchart.com/story/news/2157813/bank-of-america-raises-its-apple-stock-price-target-to-380-agentic-ai-could-be-the-upside-driver,Barchart.com,neutral,0.0,0.3051,0.0271,0.6678,50.83586883544922,-0.6458,0,0.8023,1,2.544,1,-0.32420000000000004,-0.37703999999999993,0.32420000000000004,0.5167189061762691,-0.4,0.0,0.00788957678269897,0.006703571962577113,51.016928100585936,50.72743148803711,1.0,0.0021376471118526663,2,5,0,0,3,0
BAC,2026-05-27,2026-05-27 16:15:01,Bank of America Says Nvidia Is Still the Top AI Compute Stock to Buy Despite YTD Underperformance. Here’s Why.,"Even after NVIDIA’s another massive AI-driven quarter, investor expectations remain sky-high. Bank of America, however, says the AI chip king still has...",https://www.barchart.com/story/news/2156130/bank-of-america-says-nvidia-is-still-the-top-ai-compute-stock-to-buy-despite-ytd-underperformance-heres-why,Barchart.com,positive,0.8871,0.8871,0.0214,0.0915,50.83586883544922,-0.6458,0,0.8023,1,2.544,1,-0.028500000000000043,-0.017100000000000004,0.9156000000000001,0.6579200407344344,0.0,0.0,-0.0025375330645752703,0.004524346914845149,50.99106292724609,50.767224884033205,1.0,0.001352131253437952,2,5,0,0,3,1
BAC,2026-05-27,2026-05-27 16:00:00,Record Setting $57.3 Million Raised for Nonprofits at the 2026 Boston Marathon presented by Bank of America,"193 organizations benefitted from Bank of America Boston Marathon Official Charity Program fundraising BOSTON, May 27, 2026 /PRNewswire/ -- The Boston Athletic Association (B.A.A.) announced today the total funds raised through the 2026 Boston Marathon presen…",https://www.prnewswire.com/news-releases/record-setting-57-3-million-raised-for-nonprofits-at-the-2026-boston-marathon-presented-by-bank-of-america-302783335.html,PRNewswire,neutral,0.0,0.1189,0.0115,0.8696,50.83586883544922,-0.6458,0,0.8023,1,2.544,1,0.29569999999999996,-0.017100000000000004,-0.29569999999999996,0.6579200407344344,0.0,0.0,-0.007574307645814793,0.003387333355707656,50.913465881347655,50.8070182800293,1.0,0.0005678458684764455,2,5,0,0,3,0
BAC,2026-05-27,2026-05-27 10:28:07,Freedom Broker Raises Target on Bank of America (BAC) After Strong Q1 Results,"Bank of America Corporation (NYSE:BAC) ranks among the best stocks for a couch potato portfolio. On April 23, Freedom Broker boosted Bank of America’s...",https://finance.yahoo.com/markets/stocks/articles/freedom-broker-raises-target-bank-102807576.html,Yahoo Entertainment,positive,0.9032,0.9032,0.0103,0.0865,50.83586883544922,-0.6458,0,0.8023,1,2.544,1,0.5967666666666666,0.16354,0.30643333333333345,0.7770039819717786,0.2,0.0,-0.007574307645814793,0.003387333355707656,50.83586883544922,50.84681167602539,0.0,-0.00021521193198687964,2,5,0,0,3,1
BAC,2026-05-28,2026-05-28 16:44:46,JPMorgan Chase Stock: Is JPM Outperforming the Financial Sector?,"While JPMorgan Chase has outperformed relative to the financial sector over the past year, Wall Street analysts maintain a cautiously optimistic outlook on...",https://www.barchart.com/story/news/2181859/jpmorgan-chase-stock-is-jpm-outperforming-the-financial-sector,Barchart.com,positive,0.7864,0.7864,0.1512,0.0624,50.50757598876953,1.6348,1,3.3681,1,6.6969,1,0.5632,0.5153399999999999,0.22319999999999995,0.4725634962626713,0.6,-0.0064578978229394846,-0.0064578978229394846,0.0028880597047681177,50.77021026611328,50.85377578735351,0.0,-0.006807750127180835,3,5,0,0,3,1
BAC,2026-05-28,2026-05-28 13:17:01,Big Bank CEOs still see a resilient US economy — with some caveats,The heads of three of the country’s biggest banks see a US economy still powered by businesses and a remarkably strong American consumer.,https://finance.yahoo.com/markets/article/big-bank-ceos-still-see-a-resilient-us-economy--with-some-caveats-131701112.html,Yahoo Entertainment,positive,0.8618,0.8618,0.0208,0.1173,50.50757598876953,1.6348,1,3.3681,1,6.6969,1,0.8504666666666667,0.6877,0.011333333333333306,0.3870350113361835,0.8,0.0,-0.0064578978229394846,0.0028880597047681177,50.704551696777344,50.86073989868164,0.0,-0.006943743064211037,3,5,0,0,3,1
BAC,2026-05-29,2026-05-29 19:37:11,Bank of America Could Be a Bargain After Strong Q1 Earnings,Bank of America (NYSE:BAC) has spent 2026 grinding sideways despite a Q1 print that ranked among the strongest in the bank’s recent history. With the stock...,https://247wallst.com/investing/2026/05/29/bank-of-america-could-be-a-bargain-after-strong-q1-earnings/,24/7 Wall St.,positive,0.7889,0.7889,0.1392,0.0719,51.333282470703125,-0.1744,0,1.5504,1,4.8637,1,0.8123666666666667,0.66806,-0.023466666666666636,0.376741566594396,0.8,0.016348170858906164,0.009784698218967991,0.008505933731494757,50.80403442382813,50.89754867553711,1.0,0.008560997661080727,4,5,0,1,3,1
BAC,2026-05-29,2026-05-29 18:21:24,Show HN: Simple news aggregator with source bias meters,"Article URL: https://unbiasthenews.com
Comments URL: https://news.ycombinator.com/item?id=48327194
Points: 2
# Comments: 0",https://unbiasthenews.com,Unbiasthenews.com,neutral,0.0,0.0291,0.1164,0.8544,51.333282470703125,-0.1744,0,1.5504,1,4.8637,1,0.5502333333333334,0.66806,-0.5502333333333334,0.376741566594396,0.8,0.0,0.009784698218967991,0.008505933731494757,50.903517150878905,50.90849151611328,1.0,0.00834420627952397,4,5,0,1,3,0
BAC,2026-05-29,2026-05-29 13:00:00,Bank of America Deepens Support for the Arts in Canada,"New funding supports cultural preservation initiatives in Montreal and Toronto, including sponsorship of major international conservation conference Key points Expanded funding and programming help to preserve art and cultural heritage in Canada Support combi…",https://www.prnewswire.com/news-releases/bank-of-america-deepens-support-for-the-arts-in-canada-302785610.html,PRNewswire,positive,0.9312,0.9312,0.0117,0.0571,51.333282470703125,-0.1744,0,1.5504,1,4.8637,1,0.5733666666666667,0.6736600000000001,0.35783333333333334,0.38129118531641887,0.8,0.0,0.009784698218967991,0.008505933731494757,51.00299987792969,50.91943435668945,1.0,0.008127508077066966,4,5,0,1,3,1
BAC,2026-06-01,2026-06-01 11:10:42,How Is Charles Schwab’s Stock Performance Compared to Other Financial Stocks?,"Although Charles Schwab has lagged its financial peers over the past year, analysts remain moderately bullish on the stock's outlook.",https://www.barchart.com/story/news/2231174/how-is-charles-schwabs-stock-performance-compared-to-other-financial-stocks,Barchart.com,negative,-0.7498,0.2103,0.7498,0.0399,51.24374771118164,1.8831,1,5.164,1,4.6567,1,0.060466666666666634,0.36641999999999997,-0.8102666666666667,0.7285392659287486,0.4,-0.001744185355233907,0.01457547126347536,0.0075440306611768764,51.15023422241211,50.960222244262695,1.0,0.005563662292522002,0,6,1,0,3,-1
BAC,2026-06-03,2026-06-03 21:00:00,"Bank of America and FIFA partner with Vet Tix to Offer Thousands of Free FIFA World Cup 2026™ Tickets to Veterans, Current Military and First Responders","As part of its celebration of America's 250th birthday, the bank will also host a BofA Fan Experience on the National Mall during FIFA World Cup 2026™ Fan Zone Key Points Bank of America, the official bank of FIFA World Cup 2026™, has donated $2 million for v…",https://www.prnewswire.com/news-releases/bank-of-america-and-fifa-partner-with-vet-tix-to-offer-thousands-of-free-fifa-world-cup-2026-tickets-to-veterans-current-military-and-first-responders-302790741.html,PRNewswire,neutral,0.0,0.4684,0.0106,0.5209,52.129150390625,3.3779,1,2.8791,1,4.6248,1,0.060466666666666634,0.19406,-0.060466666666666634,0.6825321003440058,0.2,0.01727825771904179,0.03210556773138418,0.009559649264075659,51.4745491027832,51.08955039978027,1.0,0.020348583667496888,2,6,0,0,3,0
BAC,2026-06-04,2026-06-04 13:35:00,"Bank of America to Launch Cross-Border Real-Time Payments, Expanding Global Payment Choice","Key Points Launching next quarter: Bank of America's global cross-border real-time payments solution will enable corporate, commercial and financial institution clients to send and receive funds instantly via Swift or CashPro®. Built for high-volume, low-valu…",https://www.prnewswire.com/news-releases/bank-of-america-to-launch-cross-border-real-time-payments-expanding-global-payment-choice-302790973.html,PRNewswire,positive,0.6943,0.6943,0.0078,0.2979,53.88999938964844,-0.1113,0,0.9835,1,2.3567,1,-0.018500000000000034,0.17514000000000002,0.7128000000000001,0.6629509544453496,0.2,0.03377858618121876,0.049806223095210767,0.015461448817990707,51.98589248657227,51.3949634552002,1.0,0.048546312064665725,3,6,0,0,3,1
BAC,2026-06-05,2026-06-05 20:09:00,Weekly Wrap: Bitcoin Hits Two-Year Low Amid Relentless Selling,Cryptocurrencies have concluded their worst week since February of this year as the price of Bitcoin (CRYPTO: $BTC)...,https://www.cryptoprowl.com/releases/weekly-wrap-bitcoin-hits-two-year-low-amid-relentless-selling-5796,Cryptoprowl.com,negative,-0.9709,0.0099,0.9709,0.0192,53.83000183105469,-0.3715,0,1.319,1,4.0684,1,-0.09220000000000002,-0.01903999999999999,-0.8786999999999999,0.8444258658994287,0.0,-0.0011133338146831484,0.04863743832817402,0.015645908315369224,52.48523635864258,51.69437675476074,1.0,0.041312521987167006,4,6,0,1,3,-1
BAC,2026-06-05,2026-06-05 17:00:00,BofA Names Chip McLeod Upstate South Carolina President,"Stacy Brandon retires after 39 years with the company Key Points Bank of America announced that Chip McLeod has been named president of Upstate South Carolina. McLeod succeeds Stacy Brandon, who retired from BofA after 39 years. McLeod will lead Bank of Ameri…",https://www.prnewswire.com/news-releases/bofa-names-chip-mcleod-upstate-south-carolina-president-302791853.html,PRNewswire,neutral,0.0,0.024,0.0502,0.9258,53.83000183105469,-0.3715,0,1.319,1,4.0684,1,-0.09220000000000002,-0.20528,0.09220000000000002,0.66637075791184,-0.2,0.0,0.04863743832817402,0.015645908315369224,52.98458023071289,51.99379005432129,1.0,0.03531598244357625,4,6,0,1,3,0
